央视频道,#genre#
CCTV5+,http://116.52.173.217:1234/641886773
CCTV6,http://182.61.15.84:80/624878396
CCTV6,http://120.202.94.181:9446/tsfile/live/0006_1.m3u8?key=txiptv
CCTV6,http://110.244.139.249:7788/624878396
CCTV6,http://116.52.173.217:1234/624878396
CCTV6,http://116.52.173.217:1234/624878396
CCTV6,http://14.153.176.157:1234/624878396
CCTV6,http://27.12.12.250:1234/624878396
CCTV6,http://116.236.204.18:1234/624878396
CCTV6,http://116.236.204.18:1234/624878396
CCTV6,http://8.135.27.147:1234/624878396
CCTV7,http://182.61.15.84:80/673168121
CCTV7,http://47.104.178.59:3566/673168121
CCTV7,http://39.165.39.49:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://111.228.4.117:6789/migu720p.php?id=673168121
CCTV7,http://120.202.94.181:9446/tsfile/live/0007_1.m3u8?key=txiptv
CCTV7,http://110.244.139.249:7788/673168121
CCTV7,http://116.52.173.217:1234/673168121
CCTV7,http://14.153.176.157:1234/673168121
CCTV7,http://27.12.12.250:1234/673168121
CCTV7,http://116.236.204.18:1234/673168121
CCTV8,http://182.61.15.84:80/624878356
CCTV8,http://47.104.178.59:3566/624878356
CCTV8,http://39.165.39.49:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://111.228.4.117:6789/migu720p.php?id=624878356
CCTV8,http://110.244.139.249:7788/624878356
CCTV8,http://116.52.173.217:1234/624878356
CCTV8,http://116.52.173.217:1234/624878356
CCTV8,http://14.153.176.157:1234/624878356
CCTV8,http://14.153.176.157:1234/624878356
CCTV8,http://27.12.12.250:1234/624878356
CCTV9,http://182.61.15.84:80/673168140
CCTV9,http://47.104.178.59:3566/673168140
CCTV9,http://39.165.39.49:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://111.228.4.117:6789/migu720p.php?id=673168140
CCTV9,http://120.202.94.181:9446/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://110.244.139.249:7788/673168140
CCTV9,http://116.52.173.217:1234/673168140
CCTV9,http://116.52.173.217:1234/673168140
CCTV9,http://14.153.176.157:1234/673168140
CCTV9,http://14.153.176.157:1234/673168140
CCTV10,http://182.61.15.84:80/624878405
CCTV10,http://47.104.178.59:3566/624878405
CCTV10,http://39.165.39.49:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://111.228.4.117:6789/migu720p.php?id=624878405
CCTV10,http://110.244.139.249:7788/624878405
CCTV10,http://116.52.173.217:1234/624878405
CCTV10,http://14.153.176.157:1234/624878405
CCTV10,http://14.153.176.157:1234/624878405
CCTV10,http://27.12.12.250:1234/624878405
CCTV10,http://116.236.204.18:1234/624878405
CCTV11,http://182.61.15.84:80/667987558
CCTV11,http://39.165.39.49:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://111.228.4.117:6789/migu720p.php?id=667987558
CCTV11,http://120.202.94.181:9446/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11,http://110.244.139.249:7788/667987558
CCTV11,http://116.52.173.217:1234/667987558
CCTV11,http://116.52.173.217:1234/667987558
CCTV11,http://14.153.176.157:1234/667987558
CCTV11,http://27.12.12.250:1234/667987558
CCTV11,http://116.236.204.18:1234/667987558
CCTV12,http://182.61.15.84:80/673168185
CCTV12,http://47.104.178.59:3566/673168185
CCTV12,http://39.165.39.49:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://120.202.94.181:9446/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://110.244.139.249:7788/673168185
CCTV12,http://116.52.173.217:1234/673168185
CCTV12,http://116.52.173.217:1234/673168185
CCTV12,http://14.153.176.157:1234/673168185
CCTV12,http://14.153.176.157:1234/673168185
CCTV12,http://27.12.12.250:1234/673168185
CCTV13,http://182.61.15.84:80/608807423
CCTV13,http://111.228.4.117:6789/migu720p.php?id=608807423
CCTV13,http://110.244.139.249:7788/608807423
CCTV13,http://116.52.173.217:1234/608807423
CCTV13,http://14.153.176.157:1234/608807423
CCTV13,http://14.153.176.157:1234/608807423
CCTV13,http://27.12.12.250:1234/608807423
CCTV13,http://116.236.204.18:1234/608807423
CCTV13,http://116.236.204.18:1234/608807423
CCTV13,http://8.135.27.147:1234/608807423
CCTV14,http://182.61.15.84:80/624878440
CCTV14,http://47.104.178.59:3566/624878440
CCTV14,http://39.165.39.49:85/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://111.228.4.117:6789/migu720p.php?id=624878440
CCTV14,http://120.202.94.181:9446/tsfile/live/0014_1.m3u8?key=txiptv
CCTV14,http://110.244.139.249:7788/624878440
CCTV14,http://116.52.173.217:1234/624878440
CCTV14,http://14.153.176.157:1234/624878440
CCTV14,http://14.153.176.157:1234/624878440
CCTV14,http://27.12.12.250:1234/624878440
CCTV15,http://182.61.15.84:80/673168223
CCTV15,http://47.104.178.59:3566/673168223
CCTV15,http://39.165.39.49:85/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://111.228.4.117:6789/migu720p.php?id=673168223
CCTV15,http://120.202.94.181:9446/tsfile/live/0015_1.m3u8?key=txiptv
CCTV15,http://110.244.139.249:7788/673168223
CCTV15,http://116.52.173.217:1234/673168223
CCTV15,http://116.52.173.217:1234/673168223
CCTV15,http://14.153.176.157:1234/673168223
CCTV15,http://14.153.176.157:1234/673168223
CCTV16,https://live.264788.xyz/channel/cctv16?streamid=d1ef1cb15a9781aecd1fa91d03ab41ac&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV16,https://live.264788.xyz/channel/cctv16?streamid=d8dbfb7e9b4e78fc73baf57e7b53ced6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV16,https://live.264788.xyz/channel/cctv16?streamid=cc85018b83212f71155d47ecd19d745e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV16,http://121.19.134.56:808/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://121.19.134.56:808/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,https://epg.pw/stream/c1beb2abcba5aef09c2f58efc3ca84b76de2c7b9cf60762b0d79772d9e70d454.m3u8
CCTV17,http://182.61.15.84:80/673168256
CCTV17,http://47.104.178.59:3566/673168256
CCTV17,http://39.165.39.49:85/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://111.228.4.117:6789/migu720p.php?id=673168256
CCTV17,http://110.244.139.249:7788/673168256
CCTV17,http://116.52.173.217:1234/673168256
CCTV17,http://116.52.173.217:1234/673168256
CCTV17,http://14.153.176.157:1234/673168256
CCTV17,http://14.153.176.157:1234/673168256
CCTV17,http://27.12.12.250:1234/673168256
CCTV4K,http://vip1.xinketongxun.fun:8082/tsfile/live/1026_1.m3u8
CCTV第一剧场,http://107.150.60.122/live/dyjc.m3u8
CCTV第一剧场,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
CCTV第一剧场,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
CCTV风云剧场,http://192.151.150.154/live/fyjc.m3u8
CCTV老故事,http://182.61.15.84:80/884121956
CCTV老故事,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=2026061010022081474f9f31514ed285fbcc74aab9130e&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20260610100220&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=171.8.79.254&SecurityKey=20260610100220&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=86b735414805503cb3a4d8bafd3b69a6
CCTV老故事,http://110.244.139.249:7788/884121956
CCTV老故事,http://116.52.173.217:1234/884121956
CCTV老故事,http://14.153.176.157:1234/884121956
CCTV老故事,http://27.12.12.250:1234/884121956
CCTV老故事,http://116.236.204.18:1234/884121956
CCTV老故事,http://8.135.27.147:1234/884121956
CCTV老故事,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lgs
CCTV风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
CCTV风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
CCTV央视台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
CCTV央视台球,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8
CCTV女性时尚,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxss
CCTV世界地理,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001620/index.m3u8?streamid=8a034b40397504e25b3775c772237996&streamkey=01vY5fRxC8VyKg4oq30vfikHXTCAKySLP29l6OG91kQlzDttHgzNLkUw5kivm3PfNsVHJv5FgdsPBYFYI2IWpt7tfRCuFHqLT2pvX67ubMds8jl2DHtvOh0&token=1775754349-4f33f4f84a4abeba-0-91687dc8c9325092efa1d00f330d2710
CCTV世界地理,http://107.150.60.122/live/sjdl.m3u8
CCTV发现之旅,http://182.61.15.84:80/624878970
CCTV发现之旅,http://hlsztemgsplive.miguvideo.com:8080/wd_r3/cnr/faxianzhilv/1000/index.m3u8?msisdn=20260610100220da28d553bf8e468c98918ae79546e999&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20260610100220&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=171.8.79.254&SecurityKey=20260610100220&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1d120ff418d4e04d38d7b5a5bde419c5
CCTV发现之旅,http://110.244.139.249:7788/624878970
CCTV发现之旅,http://116.52.173.217:1234/624878970
CCTV发现之旅,http://14.153.176.157:1234/624878970
CCTV发现之旅,http://27.12.12.250:1234/624878970
CCTV发现之旅,http://116.236.204.18:1234/624878970
CCTV发现之旅,http://8.135.27.147:1234/624878970
CCTV发现之旅,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fxzl
中国天气,http://182.61.15.84:80/959986621
中国天气,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/zgtq/50/20251103/index.m3u8?msisdn=2026061008022282f9221203184a8f8640fe8bf795f16b&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20260610080222&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=171.8.79.254&SecurityKey=20260610080222&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=144696b0ea051e7d68257b94d1a26a8e
中国天气,http://110.244.139.249:7788/959986621
中国天气,http://116.52.173.217:1234/959986621
中国天气,http://14.153.176.157:1234/959986621
中国天气,http://27.12.12.250:1234/959986621
中国天气,http://116.236.204.18:1234/959986621
中国天气,http://8.135.27.147:1234/959986621
CCTV中学生,http://182.61.15.84:80/708869532
CCTV中学生,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20210415/cctvzhongxuesheng/50/index.m3u8?msisdn=202606101002202c31e4915e474d7b849bc8770c27d7f2&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20260610100220&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=171.8.79.254&SecurityKey=20260610100220&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0b30571f8cfba1594af3c26cd95d26d3
CCTV中学生,http://110.244.139.249:7788/708869532
CCTV中学生,http://116.52.173.217:1234/708869532
CCTV中学生,http://14.153.176.157:1234/708869532
CCTV中学生,http://27.12.12.250:1234/708869532
CCTV中学生,http://116.236.204.18:1234/708869532
CCTV中学生,http://8.135.27.147:1234/708869532
CETV1,http://182.61.15.84:80/923287154
CETV1,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cetv1/50/20240709/index.m3u8?msisdn=20260610080222b2a53ba4b0464470976a24a0d12d95a0&mdspid=&spid=699004&netType=0&sid=5910022150&pid=2028597139&timestamp=20260610080222&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287154&ParentNodeID=-99&assertID=5910022150&client_ip=171.8.79.254&SecurityKey=20260610080222&promotionId=&mvid=5900006636&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c3eee424b6f2ec526010791c9d333fc0
CETV1,http://120.198.95.220:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
CETV1,http://120.198.95.220:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1
CETV1,http://110.244.139.249:7788/923287154
CETV1,http://116.52.173.217:1234/923287154
CETV1,http://14.153.176.157:1234/923287154
CETV1,http://27.12.12.250:1234/923287154
CETV1,http://116.236.204.18:1234/923287154
CETV1,http://8.135.27.147:1234/923287154
CETV2,http://182.61.15.84:80/923287211
CETV2,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cetv2/50/20240709/index.m3u8?msisdn=2026061008022252de6209e0c844f6b1c2f659e795e797&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20260610080222&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=171.8.79.254&SecurityKey=20260610080222&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2f0904c3765ee7740dca18d88bd8c9ac
CETV2,http://110.244.139.249:7788/923287211
CETV2,http://116.52.173.217:1234/923287211
CETV2,http://14.153.176.157:1234/923287211
CETV2,http://27.12.12.250:1234/923287211
CETV2,http://116.236.204.18:1234/923287211
CETV2,http://8.135.27.147:1234/923287211
CETV2,http://121.19.134.56:808/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CETV2,http://121.19.134.56:808/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CETV4,http://182.61.15.84:80/923287339
CETV4,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cetv4/50/20240709/index.m3u8?msisdn=20260610080222a61acc0c50aa48b0b1a36ed7ff610679&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20260610080222&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=171.8.79.254&SecurityKey=20260610080222&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1d7cd8c63d8e2c4517cbd12af9eeb318
CETV4,http://110.244.139.249:7788/923287339
CETV4,http://116.52.173.217:1234/923287339
CETV4,http://14.153.176.157:1234/923287339
CETV4,http://27.12.12.250:1234/923287339
CETV4,http://116.236.204.18:1234/923287339
CETV4,http://8.135.27.147:1234/923287339
卫视频道,#genre#
重温经典,http://cdn6.163189.xyz/163189/cwjd
凤凰卫视中文台,http://cdn6.163189.xyz/163189/fhzw
凤凰卫视资讯台,http://cdn6.163189.xyz/163189/fhzx
凤凰卫视香港台,http://cdn6.163189.xyz/163189/fhhk
湖南卫视,https://live.264788.xyz/channel/hunanweishi?streamid=0828c5c3517aef9c72343736b2d9d1f9&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
湖南卫视,http://121.19.134.56:808/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://115.48.160.19:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://182.114.49.41:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://173.208.212.130:8181/1080p/hnws.m3u8
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8
湖南卫视,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
浙江卫视,http://39.165.39.49:85/tsfile/live/1127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,https://live.264788.xyz/channel/zhejiangweishi?streamid=59c87a5e81a0f7a4fb49e7efc361e6ed&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
浙江卫视,https://live.264788.xyz/channel/zhejiangweishi?streamid=f5e7e8c75bba6951ba709e8a46ff2772&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
浙江卫视,https://live.264788.xyz/channel/zhejiangweishi?streamid=fd3b4ddfd1dabea05102cd13ed0320c1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
浙江卫视,https://live.264788.xyz/channel/zhejiangweishi?streamid=49b6a54b3a44f0e3fbfc565427d4615d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
浙江卫视,https://live.264788.xyz/channel/zhejiangweishi?streamid=25b7c6480cc4c9facb82d1cdf13693ec&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
浙江卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视,http://116.128.243.121:9905/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://121.19.134.56:808/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://182.61.15.84:80/651632648
东方卫视,http://47.104.178.59:3566/651632648
东方卫视,http://hlsztemgsplive.miguvideo.com:8080/wd_r4/dfl/dongfangwshd/600/index.m3u8?msisdn=20260610100222a9c2593d9db647f89e0a29793cdb285a&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20260610100222&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=171.8.79.254&SecurityKey=20260610100222&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cf5cdfccd75da886412a0623aa45187d
东方卫视,http://39.165.39.49:85/tsfile/live/1128_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
北京卫视,http://182.61.15.84:80/630287636
北京卫视,http://47.104.178.59:3566/630287636
北京卫视,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/bjws/50/20251127/index.m3u8?msisdn=202606101002220521f672fbda404cb3604402e6db41c7&mdspid=&spid=600697&netType=0&sid=5910022306&pid=2028597139&timestamp=20260610100222&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=630287636&ParentNodeID=-99&assertID=5910022306&client_ip=171.8.79.254&SecurityKey=20260610100222&promotionId=&mvid=5101042960&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=55feb1a1ccbb656931e8c4bd22d58f49
北京卫视,http://39.165.39.49:85/tsfile/live/1130_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://110.244.139.249:7788/630287636
北京卫视,http://116.52.173.217:1234/630287636
北京卫视,http://116.52.173.217:1234/630287636
北京卫视,http://14.153.176.157:1234/630287636
北京卫视,http://14.153.176.157:1234/630287636
北京卫视,http://27.12.12.250:1234/630287636
江苏卫视,http://182.61.15.84:80/623899368
江苏卫视,http://47.104.178.59:3566/623899368
江苏卫视,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/jiangsuhd/600/index.m3u8?msisdn=20260610100222bc38d8b347254f89863c2e2a1a721fb9&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20260610100222&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=171.8.79.254&SecurityKey=20260610100222&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c62aeff17daf7e57f0fb9ed75c443e75
江苏卫视,http://111.228.4.117:6789/migu720p.php?id=623899368
江苏卫视,http://110.244.139.249:7788/623899368
江苏卫视,http://116.52.173.217:1234/623899368
江苏卫视,http://116.52.173.217:1234/623899368
江苏卫视,http://14.153.176.157:1234/623899368
江苏卫视,http://14.153.176.157:1234/623899368
江苏卫视,http://27.12.12.250:1234/623899368
安徽卫视,http://39.165.39.49:85/tsfile/live/1134_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://121.19.134.56:808/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://182.114.49.41:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://60.10.139.113:8801/hls/99/index.m3u8
重庆卫视,http://182.61.15.84:80/738910914
重庆卫视,http://47.104.178.59:3566/738910914
